,offsetCorrelationTime,genSolsTime,batchCalcTime,afterRemoveAndDeleteTime,bestSolMatrix,nRemoved,nAdded,meanOverTime,sdOverTime
128,0.0008268000092357397,0.029288899851962924,0.0017368001863360405,0.0004138997755944729,3336.0,9.076522617714374e+223,20.0,4020.149999999998,645.288143312738
129,0.001112600089982152,0.033154199831187725,0.0016762001905590296,0.00036869989708065987,3336.0,1.621228308914184e-86,20.0,3999.724999999997,620.2750921970024
130,0.0009359999094158411,0.028348600026220083,0.001666399883106351,0.0003675001207739115,3336.0,6.013470017003835e-154,20.0,3986.3949999999963,676.251578833647
131,0.0007219999097287655,0.027235599933192134,0.001676000189036131,0.0003574998117983341,3336.0,1.2517557638314735e+232,20.0,4013.8099999999963,601.8935006502395
132,0.0007223999127745628,0.02671680017374456,0.0017328998073935509,0.0004216001834720373,3336.0,3.984721009277029e+252,20.0,4076.0549999999967,589.0388544060571
133,0.0007911000866442919,0.029799999902024865,0.0017514999490231276,0.0003572001587599516,3336.0,3.984508053273707e+252,20.0,4138.184999999999,629.7355220050716
134,0.000771600054576993,0.03837820002809167,0.0016864000353962183,0.0003690000157803297,3336.0,8.518834177335612e+223,20.0,3950.564999999999,587.1845707909903
135,0.000830699922516942,0.027856800006702542,0.0016838000155985355,0.00036809989251196384,3336.0,1.6749499417093805e+243,20.0,3996.1049999999964,555.3295918416377
136,0.0008321001660078764,0.028002899838611484,0.0017119001131504774,0.00037100003100931644,3336.0,8.17167615649222e-130,20.0,3950.1599999999967,610.6912373900576
137,0.0007868998218327761,0.027683400083333254,0.0017349999397993088,0.00035550002939999104,3336.0,1.2887779787954942e-142,20.0,3926.204999999996,623.5013191646026
138,0.0007419998291879892,0.027600000146776438,0.0016968999989330769,0.0003410999197512865,3336.0,6.013469528805248e-154,20.0,4055.6899999999973,718.8901439893311
139,0.001131199998781085,0.029535100096836686,0.0016948999837040901,0.0003649999853223562,3336.0,4.7483708004545463e+170,20.0,4084.249999999994,682.1481518702518
140,0.0007913000881671906,0.028953300090506673,0.0016989000141620636,0.00035559991374611855,3336.0,1.4148159491348232e+161,20.0,4041.9849999999997,691.2771332830265
141,0.0007631999906152487,0.029875299893319607,0.0017161001451313496,0.00034529995173215866,3336.0,1.8906398079135853e+219,20.0,4082.4999999999973,665.5320467302832
142,0.000712099950760603,0.029229799984022975,0.0017379999626427889,0.00035319989547133446,3336.0,1.202694003398342e-153,20.0,4123.669999999999,689.300043522413
143,0.0008630999363958836,0.029622500063851476,0.0017001999076455832,0.0003738000523298979,3336.0,6.013470016999068e-154,20.0,4037.5400000000022,631.7121696627348
144,0.0007007999811321497,0.0278439000248909,0.0017256999853998423,0.0003692000173032284,3336.0,9.166499479588609e-72,20.0,3985.754999999997,600.909004092966
145,0.0007177998777478933,0.028853900032117963,0.0017155001405626535,0.0003535998985171318,3336.0,1.316396781236367e-259,20.0,4070.9349999999995,627.6659566799846
146,0.0006886001210659742,0.028306699823588133,0.0017709999810904264,0.0003632002044469118,3336.0,6.013566751459846e-154,20.0,4115.409999999996,655.717231377215
147,0.0007419001776725054,0.028226399794220924,0.0016780002042651176,0.0003576998133212328,3336.0,6.013470016999068e-154,20.0,4122.909999999998,705.8201484089276
148,0.0008813999593257904,0.03159040003083646,0.001716099912300706,0.00035710004158318043,3336.0,4.968046050640882e-91,20.0,4211.49,731.1604586545964
149,0.0007286998443305492,0.028927200008183718,0.001693099969998002,0.0003649001009762287,3336.0,2.4276739071241232e-154,20.0,3979.369999999997,631.9309515287248
150,0.0008349001873284578,0.029944899957627058,0.0016447999514639378,0.0003839998971670866,3336.0,5.738184745783483e+180,20.0,4165.785,692.0198414785527
151,0.0008161000441759825,0.028811000054702163,0.0017009999137371778,0.00035470002330839634,3336.0,4.032591874160815e+175,20.0,4047.0949999999966,650.1249357431234
152,0.0007792999967932701,0.029733099974691868,0.0016850000247359276,0.0003466999623924494,3336.0,5.600123142807804e-67,20.0,4087.3349999999996,699.8180123253479
153,0.0007104999385774136,0.029667200054973364,0.0017059000674635172,0.0003470000810921192,3336.0,6.013469526087406e-154,20.0,4093.539999999999,629.6259289649687
154,0.0006991999689489603,0.028741200221702456,0.0017036998178809881,0.00035900017246603966,3336.0,1.4362201848879338e+161,20.0,4074.235,647.1050554585397
155,0.0007641001138836145,0.028599599841982126,0.0015780001413077116,0.00033840001560747623,3336.0,5.743797653290137e+257,20.0,4005.604999999997,665.8353594357993
156,0.0010857000015676022,0.030396500136703253,0.0016446998342871666,0.00034570018760859966,3336.0,5.484773801603908e+241,20.0,4156.385000000002,770.7086188534554
157,0.0007641001138836145,0.030386599944904447,0.001697799889370799,0.000358999939635396,3336.0,1.0088736359534877e+261,20.0,4090.1049999999977,653.6035896283007
158,0.0008319001644849777,0.029044799972325563,0.0017265998758375645,0.0003439001739025116,3336.0,2.8727819014304433e-153,20.0,4154.304999999995,727.2584767295608
159,0.0007896998431533575,0.030455400003120303,0.0016795000992715359,0.0003331999760121107,3336.0,2.529608035665941e-258,20.0,4110.644999999999,731.0455352267733
160,0.0006921999156475067,0.02954030013643205,0.0016815999988466501,0.00035239988937973976,3336.0,7.04142211379445e-09,20.0,4082.514999999996,691.8902345567536
161,0.0008551999926567078,0.030077599920332432,0.0016938000917434692,0.0003600998315960169,3336.0,3.388756904068423e+175,20.0,4079.699999999996,672.0379633807898
162,0.00067689991556108,0.030130800092592835,0.0017009999137371778,0.00036060018464922905,3336.0,5.812408448504079e+180,20.0,4139.345,658.4170198286197
163,0.0006684998515993357,0.029748599976301193,0.0016094001475721598,0.0003429998178035021,3336.0,1.2511801684552437e+243,20.0,4136.549999999999,675.5032712911166
164,0.0006518000736832619,0.03038479993119836,0.0017187001649290323,0.0003613999579101801,3336.0,3.6528454220821807e+233,20.0,4072.5449999999983,649.1827077179428
165,0.0006684998515993357,0.028916900046169758,0.0016999999061226845,0.0003567000385373831,3336.0,2.1591602287372265e+233,20.0,4107.204999999996,678.1997040511006
166,0.0007094000466167927,0.02939649997279048,0.0016679998952895403,0.0003401001449674368,3336.0,9.477511191846603e+170,20.0,4118.439999999995,652.0717611007243
167,0.0008326999377459288,0.03257770021446049,0.0017476999200880527,0.000376800075173378,3336.0,7.344048386853199e+54,20.0,4208.679999999999,700.8306965309105
168,0.0006303999107331038,0.0480037999805063,0.003353700041770935,0.0006748999003320932,3323.0,1.8772541302023407e-09,20.0,4127.269999999997,612.4318861718418
169,0.00135709997266531,0.04073680005967617,0.0017290001269429922,0.00039279996417462826,3323.0,1.4591339256105336e-152,20.0,3969.849999999997,584.5279154155079
170,0.0006661999505013227,0.032282899832352996,0.001745500136166811,0.00042479997500777245,3323.0,3.635169635026989e+228,20.0,4075.7849999999944,658.5264330305966
171,0.0007301000878214836,0.030293900053948164,0.0016998997889459133,0.00045700022019445896,3323.0,1.7976627130020356e+232,20.0,3970.184999999997,572.0684144182396
172,0.0006542999763041735,0.031073100166395307,0.0017452000174671412,0.00038579991087317467,3323.0,3.917046929337077e-27,20.0,4095.7899999999986,657.4135547165124
173,0.000668100081384182,0.029821899952366948,0.001653699902817607,0.0003947000950574875,3323.0,2.1350576092810516e+161,20.0,4009.5099999999948,590.907757860734
174,0.0008948000613600016,0.030303600011393428,0.0016995000187307596,0.00039929989725351334,3323.0,2.3126103339752775e-152,20.0,3882.9599999999964,578.2029668723593
175,0.0007260998245328665,0.02948430017568171,0.0017060998361557722,0.0004154001362621784,3323.0,1.6926834662350224e-139,20.0,3948.0799999999945,639.1503485096449
176,0.0006891998928040266,0.027869899990037084,0.0016699000261723995,0.0004072999581694603,3323.0,8.887823650701035e+252,20.0,3768.3849999999934,559.4817778980816
177,0.000776899978518486,0.02898760000243783,0.0016886999364942312,0.0003909000661224127,3323.0,2.453199146982675e-154,20.0,3832.4249999999934,552.0911301361404
178,0.0007413998246192932,0.027799100149422884,0.001611099811270833,0.0003679001238197088,3323.0,6.03394389229575e-154,20.0,3810.9399999999964,530.3169445011157
